"Which of the following statements about snakes is not true?","Snakes can strike upto half their length.","A fully grown king cobra can rear up so it looks a human in the eyes.","Not all venomous snakes are capable of killing a man.","Snakes will attack almost always they sense the presence of a human.","d"
"Surprisingly, the number one killer among animals with about 2-3 million human fatalities a year is a tiny insect. Which is it?","Bee","Mosquito","Tsetse fly","Wasp","b"
"How many species of rhinoceros survive in the wild?","2","5","4","3","b"
"Which of these is NOT a species of rhinoceros?","African Rhino","Indian Rhino","Javan Rhino","Sumatran Rhino","a"
"Throughout the period from the 1970s to the end of the 20th century, the rhinoceros numbers declined by approximately what percentage?","50%","90%","60%","75%","b"
"What is the life span of a rhino?","15 years","40 years","20 years","30 years","b"
"What is the gestation period of a rhino?","12 months","16 months","20 months","24 months","b"
"What is the #1 reason for the rhinos decline worldwide?","Disease","Farming","Predators","Poaching","d"
"Hyenas are most closely related to what creatures?","Badger","Bears","Cats","Mongoose","d"
"In which of these African environments are hyenas NOT found?","Desert","Forests","Mountains","Grasslands","a"
"Which of these is not a species of hyena?","Brown","Striped","Golden","Spotted","c"
"What is a group of hyenas called?","Pack","Posse","Giggle","Clan","d"
"What country was home to the Moa?","New Zealand","Puerto Rico","Indonesia","Madagascar","a"
"How many species of Moa are known to have existed?","3-5","5-7","10-13","11-15","d"
"What was the main reason for the extinction of the Moa?","It was hunted by man for food.","There was not enough room on the island for so many large birds","It could easily be caught by predators.","It got to large to support itself.","a"
"What animal was the number one predator of the Moa?","They had no predator they were too large","An extinct species of eagle","An extinct species of lion","An extinct species of wolf","b"
"In what year were the first Moa remains discovered by Europeans?","1765","1857","1839","1724","c"
"Which of these European countries is not home to any wild native reindeer?","Finland","Switzerland","Russia","Scotland","b"
"Approximately how many miles per year can the North American caribou travel?","11,000","1,000","3,000","7,000","c"
"Approximately how many reindeer live in Eurasia?","10 million","5 million","15 million","1 million","b"
"Which of these is not a species of reindeer?","Woodland carribou","Northern caribou","Arctic reindeer","Mountain reindeer","b"
"How many species of pigeons and doves exist?","200","375","300","250","c"
"Why are pigeon nests or eggs rarely seen?","Pigeons are cliff dwellers and build their nests in high places.","Pigeons do their best to conceal nests.","Pigeons are picky and only build nests high up in certain types of trees.","Pigeons dont build nests.","a"
"What is the common name for the pigeon that we see in the city streets and in our backyards?","Mourning Dove","Rock Dove","Common Dove","Fancy Dove","b"
"Dinosaurs lived during which geologic era?","Cretazoic","Protozoic","Holozoic","Mesozoic","d"
"The word dinosaur is a combination of two Greek words. One word  means lizard. What does the other word mean?","Terrifying","Herbivorous","Godlike","Beautiful","a"
"Name the theropod dinosaur with a long head, flat snout, and large sickle-shaped claw on the second toe of each foot.","Stegosaurus","Velociraptor","Tyrannosaur","Raptor","b"
"Name the prehistoric reptile of the late Jurassic and Cretaceous period with featherless wing membrane.  It is believed this reptile flew.","Bronchialsaurus","Accipitridae Raptor","dactylic raptor","Pterodactyl","d"
"The name brontosaurus is derived from the Greek words sauros, which means lizard, combined with another word. What does the word bronte mean?","Large","Long neck","Poetic","Thunder or roar","d"
"Which of these dinosaurs had dorsal plates and spikes?","Heloderma  suspectum","H. horridum","Hydrodamalis gigans","Stegosaurus","d"
"According to history/science/geology, dinosaurs became extinct approximately how many years ago?","10 million","25 million","80 million","65 million","d"
"This reptile, endemic to new Zealand, is the only surviving rhynchocephalian.","Perisssodactyl","None of these","Kephalosaurus","Tuatara","d"
"Which one of these movies tells the story of Littlefoot, an Apatosaurus in search of the Great Valley where dinosaurs can live in peace?","Walking With Dinosaurs","Jurassic Park","King Kong","The Land Before Time","d"
"Which of these books about prehistoric animals and dinosaurs was written by Arthur Conan Doyle?","Dinosaur Planet","Jurassic Park","Dinotopia","The Lost World","d"
"In the 1980s, who voiced the character of Dino, the pet dinosaur in the animated series The Flintstones?","Frank Welker","Mel Blanc","Jean Vander Pyl","Alan Reed","b"
"In the book Jurassic Park, the fictional island Isla Nublar, where recreated dinosaur species live, is situated in which part of the world?","Near Costa Rica","Near Japan","Near Chile","Near Spain","a"
"The BBC series Walking with Dinosaurs, which won three Emmy Awards, consisted of how many parts?","12","3","6","2","c"
"The design of the Japanese fictional monster Godzilla was based on the characteristics of which dinosaur?","Stegosaurus","All of these","Tyrannosaurus","Iguanodon","b"
"In the cartoon Dinosaucers, Bronto Thunder is what kind of dinosaur?","An evolved Apatosaurus","An evolved Stegosaurus","An evolved Archaeopteryx","An evolved Triceratops","a"
"What is Dinotopia, the fictional place where humans and dinosaurs live together in James Gurneys books and Hallmarks mini series?","A planet","A hidden island","A mountain","A large volcano","b"
"Which band recorded a song called Brontosaurus which includes the following verse:Now her daddys getting oldAnd he seemed to lose controlWhen the brontosaurusStormed into the house to trap her.?","ELO","Velvet Revolver","Velvet Underground","AFI","a"
"What kind of celestial body is the 9949 Brontosaurus?","Asteroid","Planet","Star","Black hole","a"
"What is the meaning of the term Triceratops, referring to a dinosaur genus discovered in 1888 in North America?","Three heads","Beast with three tails","Three-tongued beast","Three horns on the face","d"
"Which one of these dinosaurs was bigger than a dog?","Saltopus","Parvicursor","Microraptor","Triceratops","d"
"In the scientific classification of animals, what does the term Dinosauria signify?","A family","A superorder","A genus","A kingdom","b"
"Fossils of a Velociraptor attacking a Protoceratops, proving that dinosaurs attacked and ate each other, were discovered in which part of the world in 1971?","Death Valley","The Gobi Desert","The Balkans","Bernissart, Belgium","b"
"Which one of these dinosaurs was carnivorous?","Eoraptor","Diplodocus","Maiasaura","Triceratops","a"
"Which one of these dinosaurs was herbivorous?","Velociraptor","Protoceratops","Tyrannosaurus","Allosaurus","b"
"No dinosaur fossils have been found on which one of these continents?","Antarctica","Europe","Africa","None of these","d"
"How many fingers did the Tyrannosaurus rex have on its forelimbs?","4","3","5","2","d"
"The first evidence of herding behaviour among dinosaurs was discovered in 1878 in which part of the world?","USA","Argentina","Belgium","China","c"
"Which one of these statements about the Seismosaurus, the Earth-shaking lizard, is wrong?","It could reach 33 meters in length.","It was recognized as a species in 1991.","Its hind legs were shorter than its front legs.","It was herbivorous.","c"
"How long is the average lifespan of an elephant?","70 years","15 years","110 years","35 years","a"
"Until what age can the female elephant (called a cow) produce offspring?","50 years","15 years","75 years","7 years","a"
"Elephants express joy by spinning in circles, trumpeting, roaring, screaming, urinating, and flapping their ears. In which of these cases will an elephant not act this way?","when meeting a friend (elephant or human)","when playing games","after the death of an elderly elephant","after the birth of a new baby elephant","c"
"How many species of elephant exist today?","1","6","5","3","d"
"How many individual muscles are in an elephants trunk?","2,000","10,000","40,000","500","c"
"Elephants intertwine their trunks with the trunks of other elephants, much like a handshake. What does an elephant not do with its trunk?","caress a baby elephant","drink through it like through a straw","place food in their mouth","grab enemies and fling them away","b"
"Elephants spend 16 hours a day collecting and eating food, an average of 400 lbs of food a day. But their bodies do not digest 100% of the food. How much of the food does the elephants body digest?","40%","80%","60%","20%","a"
"It has been reported that in the period 1992-2008, Ringling Bros. and Barnum  Bailey Circus had at least this many elephant deaths caused by abuse and neglect.","24","0","1","7","a"
"Through what body part can an elephant NOT hear?","feet","skin","trunk","ears","b"
"In Islamic history, 570 A.D. was The Year of the Elephant. Which of these happened in that year?","The Qur’an was written in book form","Muhammad received his first revelation","Muhammad was born","Muhammad became ill and died","c"
"Which is true about elephants?","The elephant is a good jumper.","The elephant is not a protected species.","An elephants skin is 2.5 inches thick.","The elephant is a good swimmer.","d"
"What is the only marsupial in the world that has a backwards pouch?","kangaroo","echidna","koala","wombat","d"
"This reef, that extends along the east coast of Australia, is home to countless animals and is considered one of the wonders of the natural world.","Great Barrier Reef","Division Reef","Australia Reef","Surfer Reef","a"
"The female of this species is sometimes called a Blue Flyer, because of its bluish coloration.","white heron","emu","red kangaroo","kookaburra","c"
"Which one of these is NOT a type of wombat?","Common","Southern Hairy Nosed","Arid Central","Northern Hairy Nosed","c"
"The echidnas diet consists mainly of this group of animals.","Mammals","Insects","Fish","Birds","b"
"Where does the kookaburra, a common Australian bird, get its name from?","The food it eats","The aboriginal name for it","Its appearance","The sound it makes","b"
"Which of these animals is NOT native to Australia?","Frilled-neck lizard","Kangaroo","Dingo","Bilby","c"
"What does the word Triceratops mean?","Three Big Horns","Big Horned Beast","Three Horned Head","Three Horned Face","d"
"How much is Triceratops thought to have weighed?","Between 13,000 and 26,000 lbs","Between 1,000 and 9,000 lbs","Between 50,000 and 75,000 lbs","Between 110,000 and 140,000 lbs","a"
"In what year was Triceratops first discovered?","1894","1888","1885","1906","b"
"Triceratops is the official State Dinosaur of which state?","Utah","Oregon","Wyoming","Nevada","c"
"It is thought that Triceratops was able to run how fast?","40 mph","15 mph","20 mph","30 mph","b"
"What does the word “mantis” mean?","Savage insect","Killer or hunter","Prophet or fortuneteller","Leaflike","c"
"In what year was the Praying mantis placed on the Endangered Species List?","1972","1970","1974","1976","d"
"What is the meaning of the name Stegosaurus?","Tank Lizard","Roof Lizard","Spike Lizard","Spike Tail","b"
"How many bony plates did a Stegosaurus have embedded on its back?","11","17","9","15","b"
"What was the length of an average Stegosaurus?","20-28 feet (6-8.5 m)","30-40 feet (9.2-12.2 m)","26-30 feet (8-9.2 m)","34-38 feet (10.4-11.5 m)","c"
"What was the average weight of a Stegosaurus?","8,000 lbs. (3.6 tonnes)","6,000 lbs. (2.7 tonnes)","6,800 lbs. (3 tonnes)","7,400 lbs. (3.3 tonnes)","c"
"What was the average height of a stegosaurus?","9 feet (2.7 m)","8 feet (2.4 m)","10 feet (3 m)","12 feet (12.6 m)","a"
"How many subspecies of the tiger are left nowadays?","8","6","2","3","b"
"How many cubs are usually in a tigers litter?","1-6 cubs","3-4 cubs","1-2 cubs","2-4 cubs","b"
"How long is the gestation period of a tiger?","16 weeks","22 weeks","10 weeks","14 weeks","a"
"How many living species of bears are there?","4","10","6","8","d"
"Which country does the Clydesdale horse originate from?","Scotland","Ireland","Spain","England","a"
"What famous beer brand uses the Clydesdale horse as its mascot?","Anheuser-Busch","Fosters","Upland","Heineken","a"
"What year was the Clydesdale Horse Society formally founded?","1925","1901","1887","1885","c"
"What class of horse breed does the Clydesdale horse belong to?","Draft Horse","Carriage Horse","Farm Horse","Saddle Horse","a"
"What year was the Clydesdale horse introduced to North America?","1636","1715","1525","1800","b"
"How long does a Clydesdale horse’s pregnancy last?","9 months","24 Months","15 Months","11 Months","d"
"This dog breed, which originated in Mongolia and China, has very thick fluffy fur and a blue-black tongue.","Chow Chow","Jonangi","Kai Ken","Hokkaido","a"
"The representatives of this dog breed are small, have long white silky fur and are also known as Roman Ladies Dogs.","Maltese","Norrbottenspets","Phalene","Mudi","a"
"What common name does the dog breed New Guinea Highland Dog have?","Singer","Prowler","Wrestler","Swimmer","a"
"In what color does the Pekingese dog breed come?","Light gold","White","Black","All of these","d"
"In what European country did the Rough Collie dog breed originate?","Scotland","Germany","Ireland","France","a"
"What dog breed has an elongated body, very short legs, short shiny coat and a long snout?","Dogo Guatemalteco","Dachshund","English Foxhound","Elo","b"
"This extremely large and tall German dog breed has a very short shiny coat and strong muscular body with a majestic posture.","German Mastiff","Boarhound","Great Dane","All of these","d"
"In which European country did the Dalmatian dog breed originate?","Croatia","Netherlands","Italy","Denmark","a"
"This dog breed, developed in England, has an egg-shaped head, small eyes, and very strong muscular body with smooth short fur and short legs.","Bull Terrier","Cairn Terrier","English Shepherd","Wire Fox Terrier","a"
"What is the literal meaning of the word carnivore which has a Latin origin?","Blood drinker","Animal killer","Meat eater","Monster","c"
"Which of these statements is true about carnivorous organisms in general?","They feed on vertebrate animals.","All of these","They feed through scavenging.","They feed on invertebrate animals.","b"
"What is the meaning of the term apex predator which is related to carnivorous animals?","A predator that has no predators itself.","A very skilled predator that is highly specialized in killing animals.","It is a term for a human being.","An animal which consumes the highest number of animal species.","a"
"What is the definition of the term hypercarnivore?","It is a synonym for apex carnivore.","A predator that feeds on carnivorous animals.","It is a term that refers to humans.","An animal whose diet consists exclusively of meat.","d"
"Which of these methods do carnivorous plants use for capturing their prey?","Rapid leaf movements","A sticky mucilage","Vacuum sucking into a bladder","All of these","d"
"What does the diet of the Great Blue Heron, found in North and Central America, consist of?","All of these","Birds","Reptiles","Small mammals","a"
"Which of these statements is true about the diet of coyotes?","All of these","60% of their diet consists of mammals.","They eat insects.","They do not eat prairie dogs.","c"
"Which of these characteristics is generally associated with carnivorous animals, particularly predators?","Aggressive behavior","Claws","Sharp teeth","All of these","d"
"Which of these statements is true about the consumption of plant material by carnivores?","All of these","Carnivores consume feces of herbivores to get nutrients.","Carnivores consume some plant material in order to get minerals, vitamins and fiber.","Carnivores ingest the plant material the need along with their herbivorous prey.","a"
"What does the term facultative carnivore mean?","It is a synonym for scavenger.","Animal that has all characteristics of carnivores but is a herbivore.","A carnivore that also consumes plant food.","It is a synonym for omnivore.","c"
"How many box turtle species are there in North America?","4","1","9","2","a"
"What color eyes do male box turtles commonly have?","blue","green","red","black","c"
"What city is known as the White Squirrel Capital of the World, since it is home to the largest colony of albino squirrels?","Marionville, Missouri","Olney, Illinois","Columbus, Ohio","Kenton, Tennessee","b"
"Whiteflies generally feed on what?","Fruit","Insects","Leaves","Carrion","c"
"Which of these white foxes populates the polar zone of the Northern Hemisphere?","White Fox","Arctic Fox","All of these","Snow Fox","c"
"In what novel one of the main characters is a white whale hunted by a whaling ship?","North Against South","Moby-Dick","Twenty Thousand Leagues Under the Sea","The Purchase of the North Pole","b"
"What type of insect is often referred to as a white ant, although it is not related to the ant species?","A type of small spider","Termite","Head louse","A type of albino wasp","b"
"The White Snake is a fairy tale included in the collection of fairy tales by this author.","Andrew Lang","Brothers Grimm","Oscar Wilde","Hans Christian Andersen","b"
"What is the meaning of the figurative expression a white elephant?","Something that is idolized but that does not exist","An extraordinary person","A pricey and useless possession","A chimera","c"
"The representatives of the Old Danish Pointer breed are white, with markings of this other color on their coat.","Grey","Brown","All of these","Black","b"
"Which of these dog breeds originated in Hungary?","Pumi","Puli","Mudi","All of these","d"
"In what Latin American country did the Chihuahua dog breed originate?","Mexico","Cuba","Guatemala","Nicaragua","a"
"To what group of dog breeds does the Beagle dog breed belong?","Terrier group","Toy group","Herding group","Hound group","d"
"In what country did the American Akita dog breed originate?","Canada","Japan","China","United States","b"
"This dog breed, considered one of the first sighthound dog breeds, has very long fur and is quite tall, with long legs and ears.","Canadian Pointer","Bolognese","Afghan Hound","Airedale Terrier","c"
"In what northern country did the Siberian Husky dog breed originate?","Norway","Finland","Russia","Alaska, USA","c"
"The Papillon is a small dog breed of the Toy group. What does the word Papillon mean in French?","Butterfly","Cherry","Flower","Angel","a"
"This dog, which was once used as a personal defense dog, police dog and war dog, is often mistakenly believed to be very aggressive.","Field Spaniel","Doberman Pinscher","Elo","Finnish Spitz","b"
"This dog breed was developed as a gun dog in Canada?","Mountain Cur","Pharaoh Hound","Lakeland Terrier","Labrador Retriever","d"
"What is the mortality rate of a cheetah cub growing to adulthood?","50% die","15% die","65% die","95% die","d"
"What is another name for a nutria?","Beaver","Muskrat","Rat","Coypu","d"
"The nutria is native to which continent?","Europe","South America","Africa","North America","b"
"What is the average weight of an adult nutria?","15-25 lbs.","5-10 lbs.","Over 30 lbs.","10-20 lbs.","d"
"Which of the following is a characteristic of the nutria?","Webbed front feet","Huge black eyes","Large orange teeth","Flat beaver like tale","c"
"What do farmers raise nutrias for?","Their fur is very valuable.","Their huge teeth can be sold as jewelry.","They can use their oil for shampoos and lotions.","Their milk is very nutritious.","a"
"Nutria meat is lean and low in what?","Iron","Sodium","Cholesterol","Fiber","c"
"What time of year do nutrias breed?","In the winter months","All year round","In the Fall","In the spring","b"
"What is a common nickname for the Yorkshire Terriers?","Yorkie","They have no nickname.","Yorkle","Shorky","a"
"What is the approximate weight standard, that a Yorkshire Terrier show dog cannot go over?","7 lbs","10 lbs","No standard","2 lbs","c"
"What is the Yorkshire Terriers average lifespan?","5 - 8 years","11 - 13 years","15 - 18 years","99 - 101 years","b"
"What place did the Yorkshire Terrier take in the AKC registered breed popularity in the USA in 2008?","1st","50th","2nd","79th","c"
"Venomous and poisonous are two different terms. What does the term venomous refer to?","Animals that inject venom","Animals that are deadly when eaten","Plants and animals that secrete venom and are harmful when touched","All of these","a"
"Which of these statements is true about the slow loris, a primate which is both poisonous and venomous?","All of these","It covers its young with a toxin to keep them from being eaten.","It has a venomous bite.","It secretes a toxin from the glands on the inside of its elbows.","a"
"The Brazilian wandering spiders are included in Guinness World Records 2007 as the worlds most venomous spiders. How do they inject their venom?","By stinging","By biting","All of these","By urticating hairs","b"
"What creature is considered the most venomous on the planet?","Fat-tailed scorpion","Killer bee","Box jellyfish","Cone snail","c"
"The stonefish is an extremely venomous type of fish that lives in the coastal regions of Indo-Pacific oceans. How does it inject its venom?","With its sharp teeth","With its tail fin","With its pectoral fin","With its dorsal fin","d"
"The name of cobras, which are very venomous, comes from the Portuguese cobra de capello. What does this mean?","Snake with hood","Poisonous hat","Poisonous nose","Snake with nose","a"
"Venomous mammals do exist, although they are very rare. Which of these mammals is venomous?","European Mole","Cuban Solenodon","All of these","Platypus","c"
"The Northern Short-tailed Shrew is a small venomous mammal that populates this area.","Europe","Central America and the northern parts of South America","North America","North and Northeast Asia","c"
"How do fire ants, a type of venomous ants, introduce their venom?","All of these","Through biting","Through biting and then spraying the wound with venom","Through stinging","d"
"What kind of animal is the venomous Gila monster that is indigenous to southwestern United States and northern Mexico?","Lizard","Invertebrate","Frog","Mammal","a"
"What phylum do jellyfish belong to?","Arthropoda","Chordata","Cnidaria","Mollusca","c"
"Which of these body systems do jellyfish NOT have?","osmoregulatory","respiratory","circulatory","all of these","d"
"What is a group of jellyfish called?","herd","bloom","school","pack","b"
"How is the body of the jellyfish oxygenated?","osmosis","active transport","diffusion","photosynthesis","c"
"What is the deadliest jellyfish in the world?","Box Jellyfish","Lions Mane Jellyfish","Moon Jellyfish","Sea Nettle","a"
"According to statistics, how are wolves killed today?","By people","By hunters and poachers","By poison and areal hunters","All of these","d"
"How many different types of wolves including sub-species are there around the world?","Over 100","44","9","3","c"
"How long is the female gestation period in wolves?","90 days","25 days","63 days","200 days","c"
"What is the most amount of wolf pups ever recorded in a litter?","4 pups","5 pups","14 pups","10 pups","c"
"At what age does a wolf usually leave its pack?","5-6 years","2-3 years","1-2 years","3-4 years","b"
"The blue whale is the largest animal, but what is the largest toothed whale on the planet?","Cuviers Beaked Whale","Orca","All of these","Sperm whale","d"
"What Gorilla is the largest primate on the planet?","Mountain Gorilla","Western Lowland Gorilla","Eastern Lowland Gorilla","Cross River Gorilla","c"
"What is the largest living bird of prey on the planet?","Philippine Eagle","Booted Eagle","Lappet-faced Vulture","Eurasian Black Vulture","d"
"What is the largest fish in existence?","Manta ray","Whale shark","Ocean sunfish","Basking shark","b"
"Name the largest mollusk and the largest invertebrate in the world?","Giant African snail","North Pacific Giant Octopus","Colossal squid","Giant squid","c"
"What is the largest living terrestrial organism on the planet?","African Forest Elephant","Asian Elephant","African Bush Elephant","Indian Elephant","c"
"Approximately how much does a typical female vampire bat weigh?","8 oz.","1.5 oz.","5 oz.","1 lb.","b"
"Out of 200 vampire bats, approximately how many have rabies?","5","25","10","1","d"
"What is the average lifespan of a vampire bat?","20-25 years","5-10 years","40-50 years","70-80 years","c"
"Where are vampire bats mostly found?","Australia","Mexico, Central America and South America","Asia","Africa","b"
"A vampire bat will die if it doesnt find blood for how many nights in a row?","2","5","1","7","a"
"How do wolves mark their territory?","By urinating","By defecating","By rubbing against objects","All of these","d"
"What actor directed and starred in the popular 1990 movie Dances with Wolves?","Sean Connery","Kevin Costner","Mel Gibson","Harrison Ford","b"
"What is the largest wolf species on the planet as well as the largest wild representative of the Canidae family?","Grey wolf","Polar wolf","Black wolf","Red wolf","a"
"Wolf pups are usually born with irises of this color, which changes with time.","Black","Golden","Green","Blue","d"
"What animal is considered the major enemy of the wolf in the wild, apart from humans?","Bear","Other wolves","Eagle","None of these","b"
"What type of wolf is White Fang from Jack Londons popular novel White Fang?","Grey wolf","White wolf","Wolf hybrid","Red wolf","c"
"In what European city is the popular bronze statue Capitoline Wolf located?","Madrid","Paris","London","Rome","d"
"What animals do wolves generally prefer to feed on?","Rodents","Birds","Fish","Ungulates","d"
"To what continent is the unique Maned Wolf endemic?","Asia","Africa","South America","Europe","c"
"Which animals have the most unique species endemic to Australia?","Amphibians","Mammals","Insects","Reptiles","a"
"Which of these statements about the Australian fauna is true?","Australia is the only continent that has more venomous than non-venomous snake species","Two of the five known species of monotremes live in Australia","All of these","Placental mammals are relatively rare in Australia","c"
"What animal is the largest macropod and one of Australias heraldic animals?","Pademelon","Red kangaroo","Grey kangaroo","Quokka","b"
"What kind of animal is the Spotted wobbegong?","Fish","Reptile","Amphibian","Marsupial","a"
"What is the common name of the Quoll, a carnivorous marsupial native to Australia and Papua New Guinea?","Native cat","Native rat","Native fox","Native dog","a"
"Which of these areas is the Black Salamander endemic to?","Hawaii","United States","Australia","India","b"
"Which of these statements is true about the Western black widow spider?","The female always eats the male after mating.","It is extremely venomous.","It is native to Madagascar.","All of these","b"
"What type of food does the Lesser Vasa Parrot, also known as Black Parrot, feed on?","Fruit","Insects","All of these","Carrion","a"
"How did the Black Mamba snake get its name?","Because of its color","Because its eggs are black","Because its mouth is black","Because its venom is black","c"
"Which of these names refers to the Asian black bear, a close relative of the American black bear?","Himalayan black bear","All of these","Tibetan black bear","Moon bear","b"
"The Black wolf is actually a color variant of which wolf species?","White wolf","None of these","Brown wolf","Grey wolf","d"
"The name Lumbriculus variegatus, or blackworm, refers to a few worm species. In what way do they reproduce?","By parthenogenesis","With eggs","All of these","By regeneration","d"
"Which of these statements is true about the Black dog, a ghost-like creature popular in the folklores of the British Isles?","It is believed to appear at night.","It is associated with the Devil.","It is considered a portent of death.","All of these","d"
"Which of these statements is true about the Black garden ant?","Each colony has only one queen.","It is found in Europe.","All of these","It is found in North America and Asia.","c"
"Which of these statements is true about the Black Iberian Pig?","It is indigenous to the Mediterranean.","It is a rodent.","All of these","It is not actually black.","a"
"What animal is is the only strictly-marine herbivorous mammal in the world?","Dugong","All of these","Sea pig","Sea cow","b"
"This animal is considered a marine mammal because it lives on the sea ice most of the year.","Polar bear","All of these","Walrus","Polar fox","a"
"The Hooded Seal is a marine mammal that populates this geographic area.","North and northeast Pacific","All of these","Central and western North Atlantic","North Indian Ocean","c"
"This animal is the heaviest member of its family, and also one of the smallest marine mammals.","Sea pig","Sea otter","Polar mouse","None of these","b"
"Which of these marine mammals matches the description: Very large body, has tusks and whiskers?","Tusked seal","Elephant seal","Walrus","Polar bear","c"
"The Humpback Whale, one of the largest marine mammals, feeds in this season.","Spring and winter","Winter","Summer","Fall","c"
"This extraordinary marine mammal is often considered a whale, but it is actually a dolphin.","All of these","Killer Whale","Blackfish","Seawolf","a"
"Dolphins are considered some of the most intelligent animals on the planet. How are they classified according to their diet?","They are specialized eaters.","They are carnivores.","They are herbivores.","They are omnivores.","b"
"This marine mammal is known as the pilot whale, but it is not actually a whale. What type of animal is it?","Walrus","Seal","Dolphin","Otter","c"
"Which of these animals are among the many marine mammals that use songs for the purposes of communication?","All of these","Blue Whale","Humpback whale","Beluga","a"
"Translated in English, what does the name of the chinchilla mean?","Little Chilean","Little Chincha","Little Chile","Of Chincha","b"
"The natural habitat of the Chinchilla is this region in South America.","Tierra del Fuego","The Atacama Desert","The Amazon River basin","The Andes","d"
"Which is the wrong statement about chinchilla breeding?","Chinchilla litters predominately consist of twins.","Chinchillas can breed any time of the year.","Little chinchillas are born furred and with eyes open.","Chinchillas have a 45-day gestation period.","d"
"To which chinchilla species do most of the domestic chinchillas belong?","None of these","Chinchilla lanigera","Giant Chinchilla","Chinchilla brevicaudata","b"
"In nature, chinchillas can be found in only one color. Which one is it?","Grey","Black","Brown","Beige","a"
"Which of the following should be avoided in the pet chinchillas diet?","Fresh vegetables","Hay","Water","Raisin","a"
"Which of these physiological features does the chinchilla lack?","The ability to sweat","The ability to sneeze","The ability to jump","The ability to swallow","a"
"Name the two types of Chinese Crested dogs.","Water and Runner","Hairless and Hound","Sporty and Spotted","Hairless and Powderpuff","d"
"Which breed group does the Chinese Crested dog belong to?","Sporting","Hound","Toy","Non-Sprint","c"
"Which of the following behaviors is not typical for the Chinese Crested dog?","Pant to keep cool","Bark","Lift a leg to urinate","Wag their tail when happy","a"
"The origin of the Chinese Crested dog is unknown, but according to some sources it may have come from which of these places?","Canada and USA","Thailand and Egypt","Mexico and Africa","Japan and China","c"
"A hairless Chinese Crested dog needs to be protected from which of the following?","Sunburn","Winter Wind","Dry Skin","All of these","d"
"What term is commonly used to denote a group of foxes?","Earth","Troop","All of these","Skulk","c"
"What is the meaning the word which stands for fox in many languages?","Fur","Nose","Cunning","Tail","d"
"How are most foxes generally classified according to their diet?","Omnivores","Specialized eaters","Insectivores","Carnivores","a"
"Which of these names refers to the Crab-eating Fox, a medium-sized fox found in the central part of South America?","Forest Fox","Wood Fox","Common Fox","All of these","d"
"What fox species is considered to be the smallest on the planet?","Short-Tailed Fox","Fennec Fox","Island Fox","Coast Fox","b"
"What notable feature does the Fennec Fox possess, that makes it easily recognizable?","It has no tail","Bluish fur","Very large ears","Red eyes","c"
"Which of these names belongs to the fox species that is the second smallest fox species in the world, slightly smaller than a domestic cat?","Short-Tailed Fox","All of these","Coast Fox","California Channel Island Fox","b"
"According to Chinese mythology, what shape do fox spirits known as huli jing take in the real world?","Cats","Children","Bushes","Women","d"
"which of these stories and books have a fox character involved in the storyline?","Pippi Longstocking","The Adventures of Pinocchio","The Little Match Girl","Thumbelina","b"
"What eminent musician released his album The Fox in 1981?","Tom Johnes","Elton John","Barry White","Julio Iglesias","b"
"Chipmunks are small squirrel-like rodents belonging to the genus Tamias. What does the Greek word tamias mean?","Storer","Nibbler","Squirrel","Stripes","a"
"What would some species of  porcupine consume in order to supply calcium ans salts?","Nails","All of these","Tiny rocks","Bones","d"
"What defense tactic does the chinchilla use in order to escape from its predators, which include birds of prey, skunks, felines, snakes and canines?","Playing dead","Squeaking","Scratching","Spraying urine","d"
"What rodent, closely related to the chinchilla and guinea pig, is also known as the Brush-Tailed Rat and is native to Chile?","Gerbil","Degu","White-tailed Antelope Squirrel","Prairie dog","b"
"The Capybara is the largest rodent in the world. What is the meaning of its name, derived from a word of the Guaraní language?","Master of the grasses","River keeper","Rabbit pig","Water squirrel","a"
"The acouchis, small diurnal rodents found along riverbanks in the Amazon Rainforest, usually feed on this type of food.","Insects","Grass","Fruit","Nuts","c"
"Guinea pigs are very intelligent, highly social animals that use special vocalization to communicate. What does their whistling or wheeking sound express?","Excitement","Danger or pain","Discomfort","Warning","a"
"Groundhogs are mostly herbivorous rodents that sometimes eat animal matter. What kind of animals would they feed on?","Larvae","Grasshoppers","All of these","Snails","c"
"What kind of unique activity is characteristic of the African Pygmy Mouse, the smallest rodent in the world?","It sings at night.","It disguises its young using leaves.","It starts dancing when it feels threatened by a predator.","It piles up pebbles in front of its burrow.","d"
"Which of these statements is true about rodent species in general?","All of these","The Latin word rodere, from which rodent originates, means rat.","Rodents have canine teeth only on their lower jaw.","Rodents do not vomit.","d"
"To which of these geographical areas are hummingbirds indigenous?","North and South America","Europe","Africa and Asia","Australia and Tasmania","a"
"How did Hummingbirds get their interesting name?","None of these","They are named after their discoverer, Michael Hummings.","Because of their singing","Because of the noise they produce when they fly","d"
"Hummingbirds are the only birds on the planet to have this amazing ability.","They can stay without water for as many as 30 days.","All of these","They can carry food that is 3 times heavier than their own weight.","They can fly backwards.","d"
"What is the major type of food that Hummingbirds depend on for their survival?","All of these","Seeds","Buds","Nectar","d"
"Which of the following statements is true about Hummingbirds?","Hummingbirds heart can beat as fast as 300 times per minute.","When Hummingbirds are flying they have the fastest metabolism of all animals, except for insects.","All of these","Hummingbirds often consume very large amounts of food and they are not able to lift off.","b"
